amount,account_age,holder_age,account_balance,transaction_time,entry_type,gender,broswer,avs,cvv,connection_type,card_number,account_type,location,bank,label
9776,158,29,655,12,online,female,AppleWebKit/537.36,y,1896,https,207,credit,Gweru,CBZ Bank,False
13947,235,62,4030,12,chip,female,Chrome/41.0.2272.89,y,2085,https,609,debit,Kwekwe,BANC ABC,False
8523,125,63,4410,12,online,female,Mozilla/5.0,y,6389,http,275,debit,Harare,First Capital Bank,False
12113,245,60,3911,11,chip,male,Safari/537.36,n,9756,https,531,debit,Harare,BANC ABC,False
8509,24,34,6225,19,chip,female,Safari/537.36,y,9152,http,563,debit,Gweru,FBC Bank,False
4814,61,51,5498,18,online,male,Linux x86_64,y,9258,http,512,credit,Rusape,FBC Bank,False
10714,115,52,1080,3,chip,male,Safari/537.36,n,7466,http,248,debit,Harare,FBC Bank,False
6962,292,67,1060,21,magnetic strip,male,Chrome/41.0.2272.89,y,3578,https,623,credit,Bulawayo,FBC Bank,False
6213,62,37,15705,6,magnetic strip,female,Chrome/41.0.2272.89,y,9118,https,200,debit,Rusape,BANC ABC,False
12257,220,36,7382,22,online,female,Chrome/41.0.2272.89,n,5639,https,873,credit,Bulawayo,Agribank,False
2152,182,20,7150,14,online,male,Chrome/41.0.2272.89,y,1290,https,758,debit,Harare,FBC Bank,False
3376,257,34,4651,3,online,male,AppleWebKit/537.36,n,5922,https,576,credit,Kwekwe,Agribank,False
1309,196,36,9468,22,chip,female,Mozilla/5.0,n,6535,http,748,debit,Bulawayo,Agribank,False
8862,279,24,13345,17,chip,male,AppleWebKit/537.36,n,1796,http,166,debit,Bulawayo,Agribank,False
14626,98,57,11441,19,chip,female,Mozilla/5.0,n,5300,http,292,debit,Marondera,Steward Bank,False
8187,294,59,16000,22,online,female,Chrome/41.0.2272.89,n,2769,https,752,debit,Rusape,FBC Bank,False
12377,42,26,3057,5,chip,female,Chrome/41.0.2272.89,n,6872,http,234,credit,Kwekwe,Agribank,False
5866,65,32,4914,8,magnetic strip,male,lk/41.0.2272.89,n,9928,http,793,credit,Bulawayo,Steward Bank,False
7940,50,37,13008,13,chip,male,Mozilla/5.0,y,2057,https,255,credit,Marondera,CBZ Bank,False
4051,282,33,5348,20,online,female,Mozilla/5.0,n,7404,https,717,credit,Bulawayo,FBC Bank,False
3892,239,64,7027,5,chip,female,Safari/537.36,y,1770,https,242,credit,Kwekwe,Agribank,False
2123,140,43,8575,3,chip,female,Mozilla/5.0,n,7630,https,251,credit,Harare,Agribank,False
4806,42,62,239,21,online,male,Mozilla/5.0,y,7575,http,427,credit,Gweru,Agribank,False
9932,78,68,9758,16,online,male,Chrome/41.0.2272.89,n,5282,https,210,credit,Harare,Steward Bank,False
14897,128,51,3540,20,chip,female,Chrome/41.0.2272.89,y,6955,http,612,credit,Kwekwe,Agribank,False
3222,235,56,4291,11,online,male,Mozilla/5.0,n,5668,https,148,debit,Kwekwe,Agribank,False
6858,72,62,13068,5,chip,male,Mozilla/5.0,y,3679,http,887,debit,Bulawayo,CBZ Bank,False
3962,296,22,195,12,online,female,Mozilla/5.0,n,2991,https,372,credit,Harare,BANC ABC,False
5173,121,22,8543,17,chip,male,Chrome/41.0.2272.89,y,1277,http,474,credit,Bulawayo,CBZ Bank,False
8842,150,66,1722,13,chip,male,Mozilla/5.0,y,6740,https,350,credit,Harare,Agribank,False
8257,189,31,1919,14,chip,female,Chrome/41.0.2272.89,n,2170,http,785,credit,Harare,Agribank,False
8615,208,72,11320,10,chip,female,Safari/537.36,y,5780,http,570,debit,Bulawayo,Steward Bank,False
10399,61,55,696,15,chip,male,Safari/537.36,y,6247,https,140,credit,Harare,FBC Bank,False
3285,120,22,7614,17,online,female,Chrome/41.0.2272.89,y,3110,https,948,credit,Harare,FBC Bank,False
14658,197,36,9129,8,chip,male,Linux x86_64,n,9784,http,916,debit,Harare,FBC Bank,False
4902,200,57,9285,9,chip,female,Chrome/41.0.2272.89,y,3928,https,272,credit,Bulawayo,Agribank,False
9464,138,56,3505,18,chip,female,Safari/537.36,n,8160,http,207,debit,Bulawayo,Agribank,False
1037,184,28,10371,9,chip,female,Mozilla/5.0,y,1949,https,899,credit,Hwange,Agribank,False
14508,257,61,5286,9,chip,female,Chrome/41.0.2272.89,y,6845,https,787,credit,Kwekwe,First Capital Bank,False
3502,173,26,3864,10,magnetic strip,female,lk/41.0.2272.89,y,9045,https,207,credit,Bulawayo,BANC ABC,False
6111,95,52,1703,16,chip,female,Chrome/41.0.2272.89,y,3236,https,452,credit,Kwekwe,Agribank,False
3704,216,33,13229,6,chip,female,Chrome/41.0.2272.89,y,2553,http,480,debit,Kwekwe,Agribank,False
13177,217,50,691,22,online,male,Mozilla/5.0,n,7839,http,356,debit,Harare,First Capital Bank,False
11062,190,39,8601,16,online,female,Linux x86_64,n,8010,http,680,credit,Hwange,CBZ Bank,False
14911,256,25,14269,11,magnetic strip,female,Mozilla/5.0,n,6756,https,702,debit,Harare,CBZ Bank,False
13832,300,49,11240,16,chip,male,Mozilla/5.0,n,3643,https,708,debit,Harare,BANC ABC,False
4824,169,37,14902,21,magnetic strip,female,lk/41.0.2272.89,y,7361,http,508,debit,Rusape,BANC ABC,False
13357,289,53,920,12,online,female,Safari/537.36,n,5854,https,507,credit,Gweru,FBC Bank,False
7011,158,25,11489,4,chip,female,Chrome/41.0.2272.89,n,3206,https,937,credit,Harare,Agribank,False
6982,257,53,12600,7,online,male,Chrome/41.0.2272.89,n,5970,https,472,credit,Hwange,Agribank,False
14398,197,38,4276,11,magnetic strip,female,Chrome/41.0.2272.89,y,9057,http,691,credit,Kwekwe,FBC Bank,False
3614,256,42,12264,21,chip,female,lk/41.0.2272.89,y,2750,https,431,credit,Hwange,First Capital Bank,False
3059,222,54,14495,6,online,female,Chrome/41.0.2272.89,n,6519,https,823,credit,Harare,BANC ABC,False
10543,33,43,14935,14,online,female,AppleWebKit/537.36,y,4674,http,194,debit,Bulawayo,FBC Bank,False
3086,194,31,154,7,chip,female,Mozilla/5.0,y,1943,https,631,credit,Bulawayo,Agribank,False
525,100,29,4208,13,online,male,AppleWebKit/537.36,n,4358,https,221,debit,Bulawayo,CBZ Bank,False
5587,283,71,6173,21,chip,male,Chrome/41.0.2272.89,y,7002,http,162,debit,Rusape,CBZ Bank,False
8314,25,36,6083,22,online,female,Mozilla/5.0,y,4816,https,904,debit,Bulawayo,Agribank,False
10492,124,40,14398,12,online,male,Mozilla/5.0,n,3837,http,325,credit,Hwange,FBC Bank,False
11613,173,39,9109,4,chip,female,Mozilla/5.0,y,5325,http,431,debit,Rusape,FBC Bank,False
11437,135,52,12909,9,online,female,Mozilla/5.0,y,9393,https,870,credit,Harare,CBZ Bank,False
6511,111,19,14401,13,online,female,Chrome/41.0.2272.89,y,1599,https,668,credit,Bulawayo,Agribank,False
5793,273,41,7308,8,online,female,Chrome/41.0.2272.89,n,6964,http,718,debit,Bindura,Agribank,False
927,273,57,5227,6,magnetic strip,female,Chrome/41.0.2272.89,y,5678,https,778,credit,Bulawayo,Agribank,False
5689,261,62,5178,11,magnetic strip,female,AppleWebKit/537.36,n,9302,https,229,credit,Hwange,Agribank,False
14128,167,33,6267,7,online,male,Mozilla/5.0,y,5203,https,597,debit,Bindura,Agribank,False
6303,49,65,6562,16,chip,male,Safari/537.36,n,5513,https,429,credit,Rusape,BANC ABC,False
7134,32,34,4727,10,magnetic strip,female,Mozilla/5.0,n,5617,https,327,debit,Harare,BANC ABC,False
965,182,34,1810,16,online,female,Chrome/41.0.2272.89,n,9873,http,484,debit,Harare,First Capital Bank,False
11234,268,38,15169,13,chip,male,Chrome/41.0.2272.89,n,2880,http,338,credit,Bulawayo,FBC Bank,False
10254,132,37,4981,18,online,female,Safari/537.36,y,6124,http,193,credit,Marondera,CBZ Bank,False
7216,29,71,3309,18,online,male,lk/41.0.2272.89,n,9946,https,763,credit,Harare,FBC Bank,False
2450,167,19,11395,14,chip,male,Chrome/41.0.2272.89,n,6455,http,147,debit,Harare,Steward Bank,False
12879,179,71,6155,12,online,female,Mozilla/5.0,n,9968,http,970,debit,Gweru,BANC ABC,False
3337,261,55,13100,7,online,female,Mozilla/5.0,y,5307,https,450,credit,Bindura,Steward Bank,False
5252,30,56,14864,13,chip,female,Chrome/41.0.2272.89,y,3727,https,818,debit,Kwekwe,Agribank,False
5134,73,41,10551,10,online,male,Mozilla/5.0,y,1131,http,586,debit,Gweru,Agribank,False
6539,136,23,9128,16,chip,female,Mozilla/5.0,y,3017,https,863,credit,Hwange,Agribank,False
9317,51,66,15950,20,online,female,Chrome/41.0.2272.89,y,1950,http,956,debit,Kwekwe,FBC Bank,False
10614,44,47,11273,13,online,female,Mozilla/5.0,y,6210,http,879,credit,Kwekwe,Steward Bank,False
14402,61,29,12201,14,chip,female,Mozilla/5.0,n,7740,http,581,credit,Harare,FBC Bank,False
13852,67,69,6181,14,magnetic strip,male,Safari/537.36,y,4720,https,977,credit,Bulawayo,Agribank,False
2033,211,63,4013,19,online,female,Chrome/41.0.2272.89,n,6686,http,984,credit,Gweru,Agribank,False
2796,97,37,11968,15,chip,female,Chrome/41.0.2272.89,y,4504,http,849,credit,Hwange,Agribank,False
10667,199,25,11719,15,magnetic strip,female,Mozilla/5.0,y,4374,http,332,debit,Hwange,Steward Bank,False
10244,250,53,13114,5,online,male,Mozilla/5.0,y,2437,http,808,credit,Bulawayo,BANC ABC,False
7200,30,55,6580,16,online,female,Chrome/41.0.2272.89,y,6312,http,360,credit,Marondera,Agribank,False
12289,257,70,7471,22,online,male,Chrome/41.0.2272.89,n,7527,https,487,debit,Kwekwe,Agribank,False
4770,202,28,5060,21,online,male,Safari/537.36,y,3908,http,159,credit,Harare,Agribank,False
11573,211,55,4585,15,chip,male,Mozilla/5.0,y,4607,https,308,debit,Kwekwe,Agribank,False
14603,244,71,1437,12,chip,female,Mozilla/5.0,n,2091,http,990,debit,Bulawayo,BANC ABC,False
2551,127,63,14418,10,chip,female,Linux x86_64,y,4214,https,575,credit,Harare,FBC Bank,False
3575,288,67,12764,17,online,female,Chrome/41.0.2272.89,n,6060,https,831,debit,Bulawayo,Agribank,False
3190,134,67,11624,22,online,female,Mozilla/5.0,n,4067,http,418,debit,Kwekwe,Agribank,False
14848,157,45,4402,18,online,male,Safari/537.36,n,5169,https,151,debit,Bulawayo,Agribank,False
580,170,56,12405,10,chip,female,Mozilla/5.0,n,4071,https,883,debit,Harare,Agribank,False
14384,45,63,1615,15,chip,female,Mozilla/5.0,n,8209,http,716,credit,Harare,Steward Bank,False
2893,265,50,9213,12,chip,male,Mozilla/5.0,y,9399,http,278,debit,Kwekwe,Agribank,False
12102,205,33,10596,8,online,male,Mozilla/5.0,y,4947,https,972,debit,Bulawayo,BANC ABC,False
10025,160,33,11267,5,magnetic strip,female,Safari/537.36,n,5252,http,840,credit,Bulawayo,Agribank,False
4510,227,52,14890,21,chip,male,lk/41.0.2272.89,n,3007,http,810,debit,Bindura,First Capital Bank,False
1417,50,30,13725,4,online,male,Chrome/41.0.2272.89,n,6468,https,621,credit,Gweru,BANC ABC,False
11355,244,38,3139,7,online,male,Mozilla/5.0,y,7719,http,342,debit,Bulawayo,FBC Bank,False
14243,63,72,8043,12,online,female,Mozilla/5.0,y,6699,https,427,credit,Bindura,BANC ABC,False
14352,184,24,9815,4,online,male,Chrome/41.0.2272.89,y,9009,https,186,debit,Gweru,FBC Bank,False
3822,140,19,4502,12,chip,female,Mozilla/5.0,n,9116,https,253,debit,Bulawayo,CBZ Bank,False
6500,279,32,8509,21,chip,female,Mozilla/5.0,y,1512,http,669,debit,Marondera,Agribank,False
6238,53,43,5212,4,chip,male,Mozilla/5.0,n,1264,https,547,debit,Harare,BANC ABC,False
5510,192,54,9357,6,magnetic strip,female,Mozilla/5.0,y,3626,https,394,credit,Kwekwe,BANC ABC,False
1662,121,68,3968,14,magnetic strip,female,Chrome/41.0.2272.89,y,7199,http,236,credit,Harare,Agribank,False
1264,191,53,8248,12,online,female,Chrome/41.0.2272.89,n,3825,http,430,debit,Rusape,CBZ Bank,False
1028,242,38,4100,19,chip,male,Mozilla/5.0,n,1557,http,684,debit,Gweru,Agribank,False
11144,74,29,14316,15,online,female,Mozilla/5.0,y,7009,http,436,credit,Bulawayo,CBZ Bank,False
14909,273,66,8712,19,magnetic strip,male,AppleWebKit/537.36,n,1739,https,994,debit,Kwekwe,BANC ABC,False
3731,71,27,6554,13,chip,male,Chrome/41.0.2272.89,n,1066,https,433,credit,Bulawayo,FBC Bank,False
13369,91,25,4801,21,magnetic strip,male,Mozilla/5.0,n,4516,https,328,credit,Bindura,Agribank,False
7025,149,56,8184,7,magnetic strip,male,Mozilla/5.0,y,6818,http,353,credit,Harare,BANC ABC,False
7459,34,71,12992,14,online,male,Mozilla/5.0,y,6641,https,531,credit,Bulawayo,Agribank,False
5103,127,22,4069,6,magnetic strip,male,Chrome/41.0.2272.89,n,7743,https,361,debit,Gweru,Steward Bank,False
9138,224,54,3144,3,magnetic strip,male,Chrome/41.0.2272.89,n,5910,https,472,credit,Bulawayo,FBC Bank,False
512,25,29,6136,13,online,female,Mozilla/5.0,y,4616,https,469,credit,Bulawayo,BANC ABC,False
8261,235,46,8235,18,chip,female,Mozilla/5.0,n,7624,http,410,credit,Kwekwe,Agribank,False
7704,286,35,15608,11,chip,female,Chrome/41.0.2272.89,n,3197,https,382,debit,Bulawayo,BANC ABC,False
5162,127,53,9444,9,chip,female,Safari/537.36,n,4199,http,402,debit,Bulawayo,BANC ABC,False
4000,53,64,14558,7,magnetic strip,female,Safari/537.36,y,2523,https,450,debit,Gweru,Agribank,False
5487,62,71,1805,15,online,female,Safari/537.36,n,8773,http,680,debit,Harare,BANC ABC,False
14414,143,41,12819,21,chip,male,Safari/537.36,n,2788,http,896,debit,Rusape,Agribank,False
8563,32,72,8331,8,online,male,Safari/537.36,n,8334,https,922,debit,Bulawayo,Agribank,False
1799,287,29,14646,3,magnetic strip,female,Mozilla/5.0,y,6568,https,842,debit,Bulawayo,Agribank,False
8950,75,64,8497,20,online,female,Mozilla/5.0,n,6948,http,231,debit,Kwekwe,Steward Bank,False
5120,108,43,14709,6,chip,male,Mozilla/5.0,y,6896,https,751,debit,Hwange,First Capital Bank,False
13822,156,34,4480,4,online,female,Safari/537.36,n,8096,https,293,credit,Bulawayo,Steward Bank,False
6794,193,37,8355,15,magnetic strip,female,Mozilla/5.0,n,6461,http,932,debit,Bulawayo,Agribank,False
10574,154,62,7703,15,online,female,Chrome/41.0.2272.89,y,1087,https,888,debit,Bulawayo,Steward Bank,False
12880,126,48,4891,3,online,female,Chrome/41.0.2272.89,n,7057,http,473,debit,Harare,First Capital Bank,False
14703,46,59,7484,8,chip,male,Mozilla/5.0,y,4774,https,638,debit,Harare,Agribank,False
6510,38,50,14220,16,chip,female,Mozilla/5.0,y,7152,http,665,credit,Gweru,BANC ABC,False
10378,257,54,1692,9,online,male,Mozilla/5.0,n,7131,https,944,debit,Rusape,First Capital Bank,False
4533,130,64,13995,19,chip,female,Mozilla/5.0,y,3402,http,630,debit,Bulawayo,Steward Bank,False
14319,280,69,7023,3,online,female,Chrome/41.0.2272.89,n,5939,https,745,credit,Bulawayo,Steward Bank,False
4234,274,54,7928,7,online,female,Chrome/41.0.2272.89,y,6195,http,254,debit,Harare,BANC ABC,False
12737,85,52,6930,20,chip,female,Linux x86_64,n,7995,http,394,debit,Gweru,CBZ Bank,False
1787,56,60,10965,7,magnetic strip,male,Safari/537.36,y,5127,http,444,credit,Kwekwe,Agribank,False
10492,131,45,7796,7,online,female,Safari/537.36,n,4515,https,915,credit,Gweru,Agribank,False
1829,212,28,5380,5,magnetic strip,male,Mozilla/5.0,n,6650,https,904,debit,Kwekwe,Agribank,False
1779,279,45,4329,7,magnetic strip,female,Safari/537.36,n,8251,http,778,debit,Rusape,CBZ Bank,False
3924,269,69,6621,8,online,female,Mozilla/5.0,n,6395,https,345,debit,Hwange,Agribank,False
9679,181,50,8473,4,chip,male,Safari/537.36,y,3285,http,797,credit,Bulawayo,Agribank,False
5442,167,28,9335,13,online,female,Safari/537.36,y,1810,https,125,debit,Harare,CBZ Bank,False
5210,201,23,4302,13,magnetic strip,female,Safari/537.36,n,9466,https,479,credit,Hwange,First Capital Bank,False
3779,109,53,12770,17,chip,female,Safari/537.36,y,6126,http,854,debit,Bulawayo,Agribank,False
7451,278,22,7004,22,magnetic strip,female,Chrome/41.0.2272.89,y,6004,http,805,credit,Bulawayo,CBZ Bank,False
12344,126,68,13748,12,chip,female,Safari/537.36,n,7060,http,192,debit,Rusape,Agribank,False
6904,65,68,4945,14,online,female,lk/41.0.2272.89,n,4230,https,156,debit,Harare,CBZ Bank,False
2693,116,67,13054,6,chip,female,lk/41.0.2272.89,n,1849,http,813,debit,Harare,Agribank,False
8143,250,56,518,8,online,female,Chrome/41.0.2272.89,n,7304,http,130,credit,Kwekwe,Agribank,False
3311,81,61,10658,10,magnetic strip,female,Mozilla/5.0,n,7659,https,850,credit,Kwekwe,CBZ Bank,False
2735,247,25,10898,18,chip,male,Chrome/41.0.2272.89,y,5348,https,296,debit,Gweru,Agribank,False
14734,188,18,7674,8,chip,female,Safari/537.36,n,4903,https,856,debit,Kwekwe,Agribank,False
12656,287,25,12373,3,online,female,AppleWebKit/537.36,y,2943,https,286,credit,Hwange,First Capital Bank,False
2974,204,30,8493,16,magnetic strip,female,Mozilla/5.0,y,4624,http,842,credit,Rusape,Agribank,False
5183,100,22,15126,18,online,female,Mozilla/5.0,y,6545,http,623,debit,Bindura,BANC ABC,False
3598,31,20,6968,11,online,female,Chrome/41.0.2272.89,n,9503,http,412,debit,Kwekwe,First Capital Bank,False
530,43,18,4276,22,magnetic strip,female,Mozilla/5.0,n,1535,https,193,debit,Kwekwe,FBC Bank,False
11412,250,49,6792,5,magnetic strip,male,Mozilla/5.0,y,1794,http,973,credit,Gweru,Agribank,False
4735,134,64,10488,16,chip,female,Chrome/41.0.2272.89,n,1459,http,394,credit,Harare,BANC ABC,False
13705,197,47,7047,7,magnetic strip,female,Mozilla/5.0,n,8672,http,180,debit,Hwange,First Capital Bank,False
9982,253,56,14975,12,magnetic strip,male,Mozilla/5.0,y,9667,http,650,credit,Kwekwe,FBC Bank,False
8900,154,57,2768,22,chip,male,Chrome/41.0.2272.89,n,3480,http,364,credit,Gweru,Steward Bank,False
9322,232,52,4519,19,chip,male,Safari/537.36,n,5732,https,523,credit,Harare,First Capital Bank,False
7780,28,69,6109,6,chip,male,Chrome/41.0.2272.89,n,1680,https,380,credit,Bulawayo,FBC Bank,False
3938,47,39,3704,3,magnetic strip,female,Safari/537.36,n,7000,http,685,credit,Kwekwe,Agribank,False
1399,255,66,15273,4,chip,female,Chrome/41.0.2272.89,n,6624,http,524,credit,Bulawayo,CBZ Bank,True
8390,85,29,8121,17,magnetic strip,female,Safari/537.36,n,7237,https,723,credit,Bulawayo,First Capital Bank,True
11073,159,69,1373,21,chip,female,Mozilla/5.0,y,9094,https,389,credit,Kwekwe,Agribank,True
2893,55,28,14802,13,chip,female,Chrome/41.0.2272.89,y,5957,http,342,credit,Harare,Agribank,True
2665,257,31,2887,9,online,female,Mozilla/5.0,y,3224,http,967,debit,Kwekwe,CBZ Bank,True
14419,150,44,9137,4,chip,male,Linux x86_64,n,5921,http,302,credit,Bindura,Agribank,False
9078,156,43,10268,5,chip,female,Safari/537.36,n,7664,http,630,credit,Harare,FBC Bank,False
12336,178,35,14525,15,magnetic strip,female,Mozilla/5.0,y,2251,http,374,debit,Gweru,Steward Bank,False
3696,168,24,14556,17,chip,male,Safari/537.36,y,2360,http,276,credit,Rusape,FBC Bank,False
11515,240,39,9341,18,chip,female,Mozilla/5.0,n,4840,http,762,debit,Kwekwe,CBZ Bank,False
7979,200,51,9575,12,online,male,Mozilla/5.0,n,4527,http,215,debit,Hwange,CBZ Bank,False
8075,118,23,15351,9,chip,female,Mozilla/5.0,y,9516,http,541,credit,Rusape,CBZ Bank,False
504,141,32,13684,8,chip,female,Chrome/41.0.2272.89,y,7609,http,544,debit,Gweru,First Capital Bank,False
14331,126,56,12973,9,online,female,Mozilla/5.0,y,2419,http,467,debit,Bulawayo,BANC ABC,False
13780,207,48,15646,15,magnetic strip,female,Safari/537.36,y,4462,http,507,credit,Gweru,Agribank,False
14538,124,30,7075,4,online,female,Mozilla/5.0,n,4347,http,212,credit,Gweru,Steward Bank,False
6881,240,59,6362,11,online,male,Safari/537.36,y,1303,http,787,credit,Bulawayo,Agribank,False
892,141,29,10322,20,online,female,Chrome/41.0.2272.89,n,9069,http,413,credit,Gweru,Agribank,False
9389,32,58,13939,11,chip,female,Mozilla/5.0,n,6493,http,470,debit,Bindura,Agribank,False
8029,204,28,3031,6,online,female,Chrome/41.0.2272.89,y,1111,http,449,debit,Marondera,Agribank,False
2702,180,40,13388,14,online,male,Safari/537.36,y,8496,https,702,credit,Bulawayo,First Capital Bank,False
2451,54,63,659,20,magnetic strip,female,Chrome/41.0.2272.89,n,5558,https,488,debit,Bulawayo,BANC ABC,False
12414,159,70,11014,5,chip,male,AppleWebKit/537.36,n,4805,https,275,credit,Gweru,Agribank,False
2102,182,41,1850,3,chip,male,Chrome/41.0.2272.89,n,5875,http,422,debit,Harare,Steward Bank,False
8604,215,67,10523,19,chip,male,Chrome/41.0.2272.89,y,3222,http,762,debit,Gweru,First Capital Bank,False
9693,232,53,5356,21,online,female,Mozilla/5.0,y,6411,https,844,debit,Bulawayo,Agribank,False
13681,235,55,6921,20,online,female,Chrome/41.0.2272.89,y,8208,https,588,debit,Bulawayo,First Capital Bank,False
2199,285,48,861,12,online,female,AppleWebKit/537.36,y,5622,https,481,debit,Hwange,First Capital Bank,False
13757,203,72,12712,17,online,female,Chrome/41.0.2272.89,n,2665,http,114,debit,Harare,FBC Bank,False
3895,125,66,13613,7,online,female,Mozilla/5.0,n,5032,https,103,credit,Kwekwe,BANC ABC,False
2744,76,35,13082,8,magnetic strip,female,Chrome/41.0.2272.89,n,8571,http,434,credit,Rusape,CBZ Bank,False
5168,23,26,11546,18,chip,male,Mozilla/5.0,y,7286,https,624,credit,Harare,First Capital Bank,False
12701,176,71,8459,20,online,female,Chrome/41.0.2272.89,n,1716,https,192,debit,Bulawayo,FBC Bank,False
3430,183,38,2175,10,magnetic strip,female,Safari/537.36,n,8056,http,991,debit,Bindura,BANC ABC,False
8382,225,33,13204,5,magnetic strip,male,Chrome/41.0.2272.89,n,8329,https,101,debit,Kwekwe,Agribank,False
14695,236,47,4179,4,magnetic strip,male,Mozilla/5.0,n,7005,http,830,debit,Bulawayo,Agribank,False
3332,170,48,9157,7,online,female,Safari/537.36,y,6921,https,838,debit,Harare,BANC ABC,False
